student_id,first_name,last_name,email,gender,date_of_birth,major,enrollment_year,gpa,attendance_rate,participation_rate,financial_aid,first_generation,international_student,current_year,courses,grade_BIO101,grade_BIO201,grade_BIO301,grade_CHEM101,grade_STAT101,grade_MATH101,grade_MATH201,grade_MATH301,grade_MATH401,grade_ENG101,grade_ENG201,grade_ENG301,grade_HIST101,grade_ART101,grade_BUS101,grade_BUS201,grade_BUS301,grade_ECON101,grade_HIST201,grade_HIST301,grade_POL101,grade_CS101,grade_CS201,grade_CS301,grade_CS401,grade_PHYS101,grade_PHYS201,grade_PHYS301,grade_ECON201,grade_ECON301,grade_CHEM201,grade_CHEM301,grade_ART201,grade_ART301,grade_PSY101,grade_PSY201,grade_PSY301
83280464,Kimberly,Williams,amberwang@example.org,Male,2006-03-08,Biology,2018,2.9064868128546255,0.6998003735688565,0.8768110554609152,True,False,False,2,"BIO101, BIO201, BIO301, CHEM101, STAT101",56.62786922335316,94.27528128797607,53.30223209444708,59.862044959120865,64.94110255813582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37660360,Tammy,Gonzalez,barbara52@example.com,Female,2007-04-22,Computer Science,2022,2.6093500977464665,0.5533317685656659,0.3516012194737724,True,True,False,2,"CS101, CS201, CS301, CS401, MATH101",,,,,,63.968718010846125,,,,,,,,,,,,,,,,64.35817384703087,62.18940410099141,75.36621470148982,69.63409270889323,,,,,,,,,,,,
83123950,Stacey,Johnson,fullerfrank@example.com,Female,2000-05-19,Art,2021,3.0042913126675415,0.8085530738495371,0.29195278708672895,False,False,False,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,84.95638477157476,,,74.15175095644284,74.29419325433535,,,,,,,,,,,,,,,,,,,95.22413328322128,59.80420557394167,,,
22467436,Christopher,Barron,tjackson@example.org,Female,2003-05-03,Biology,2022,3.001024094101109,0.7507891356426158,0.5238331148911336,True,False,False,4,"BIO101, BIO201, BIO301, CHEM101, STAT101",75.71795526529375,86.64645583134498,67.67228317925598,80.40953141483877,68.6998072069567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390429,Antonio,Acosta,bishopjames@example.org,Male,2000-04-05,Art,2020,2.7629625175434755,0.551615979677912,0.5885383074902615,True,True,False,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,54.021219803851075,,,68.72941931361244,61.99551932679303,,,,,,,,,,,,,,,,,,,55.410236729614354,51.75040366741243,,,
55725164,Kyle,Le,davidcox@example.org,Male,2002-05-19,Business,2018,4.0,0.6803633769575801,0.7383576875252005,True,False,False,2,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,97.0751486937963,,,,,,,,,97.12368473037633,95.64053259151804,100.0,97.8288203631941,,,,,,,,,,,,,,,,,,,
65038570,Kelsey,Barnes,jasonlopez@example.com,Female,2002-03-29,Chemistry,2021,3.376704053883853,0.7778301205388022,0.41655828380965837,True,False,False,3,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,91.13226304171612,,84.05417949056151,,,,,,,,,,,,,,,,,,,,95.00269602035824,,,,,78.5275331085172,96.69067837900815,,,,,
67115436,Lisa,Barnes,jonesmegan@example.net,Other,1999-08-24,Physics,2020,2.3732201181947294,0.49227629345810014,0.9242375034767814,False,False,False,3,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,75.28888468771513,,64.09712728563139,,,,,,,,,,,,,,,,,,,,69.48156566371121,56.316948248130274,43.67404575634423,,,,,,,,,
66921740,Karen,Wilson,krystal76@example.com,Female,2001-01-13,Economics,2018,2.9135838317802167,0.38881339342889465,0.5107179345657139,True,False,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,67.78619587054665,64.27651853802377,,,,,,,,,,,,68.08554491510573,,,,,,,,,,,79.30057216475359,80.58691826686781,,,,,,,
50619832,Anne,Henry,fordana@example.com,Other,2005-04-20,Engineering,2020,3.2280440061824724,0.5434856327487425,0.5633046626382926,False,True,False,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,69.36571986936593,,,,76.42301009561318,81.62566350911952,90.46817630438818,,,,,,,,,,,,,,79.78418619715316,,,,,,,,,,,
78312563,Mary,Marquez,anthonymcdonald@example.net,Female,2005-01-02,Business,2018,2.2593699306971677,0.753355512843803,0.5729888721698486,True,False,False,4,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,52.00347555004592,,,,,,,,,60.431356950764176,57.149998893100374,50.20080193030178,46.810720783592885,,,,,,,,,,,,,,,,,,,
69481247,Joseph,Fox,markwilson@example.net,Female,2005-10-27,Computer Science,2022,2.497620546760983,0.9241703801250396,0.5930353268355374,True,False,False,3,"CS101, CS201, CS301, CS401, MATH101",,,,,,64.17413686318986,,,,,,,,,,,,,,,,60.62838435229486,62.58242201157906,67.92066961685636,72.5327041104226,,,,,,,,,,,,
8461246,Molly,Wilson,udennis@example.org,Male,1999-10-31,History,2019,1.9994382011481637,0.533261453567291,0.46622584617675644,True,False,True,2,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,56.08212495799217,,,57.281434844359815,,,,,,38.037484053246395,41.423060427544996,33.36136384461996,,,,,,,,,,,,,,,,
66772431,Mary,Owens,eric78@example.net,Other,2001-10-19,Psychology,2021,2.8876144898720133,0.3467693289597499,0.6216538139590094,True,False,False,4,"PSY101, PSY201, PSY301, STAT101, BIO101",70.45269616275378,,,,79.26009320606488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.05174042006476,76.5081513968025,63.09332063960446
6660814,Deborah,Sandoval,brettmorales@example.org,Male,2000-04-23,Biology,2019,2.5133328665097627,0.7803963575454641,0.6759299481189842,True,True,True,1,"BIO101, BIO201, BIO301, CHEM101, STAT101",92.75146155581061,63.808026656814214,77.09218190013901,38.64145551445902,56.79765134341693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622131,Jeffrey,Anderson,ochoanicholas@example.com,Other,2006-04-29,English,2019,3.2246075340968003,0.8498784346882897,0.5356126418748424,False,False,False,4,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,70.6480670872082,97.34088700430868,62.758280622482715,81.48950279158291,70.2830563506121,,,,,,,,,,,,,,,,,,,,,,,
27356409,Adrian,Cooper,deannapoole@example.com,Male,2002-05-05,Computer Science,2021,2.9400327842495595,0.8496243198958338,0.6559862746940738,True,True,False,2,"CS101, CS201, CS301, CS401, MATH101",,,,,,74.76823647181598,,,,,,,,,,,,,,,,65.62056220472003,85.03736869246248,68.50286728837082,78.16546807055985,,,,,,,,,,,,
16126708,Thomas,Kelly,mwilliams@example.net,Female,2001-08-21,Computer Science,2018,3.104324925417562,0.5023151114087229,0.5117608180152632,False,True,False,2,"CS101, CS201, CS301, CS401, MATH101",,,,,,77.51538018450664,,,,,,,,,,,,,,,,84.74588933711459,77.68669607982993,81.22562513329747,91.68870320347419,,,,,,,,,,,,
50777251,George,Watkins,agonzalez@example.net,Male,2000-06-27,Mathematics,2021,3.2113092354320663,0.6463695267992249,0.5798295539739959,True,False,False,4,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,77.27155641509891,92.30344083717365,73.26761299567532,77.55199137736516,75.32429231586987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65381177,Robert,Luna,milesmichelle@example.com,Male,2004-09-03,Biology,2020,3.4460923295174,0.4368585431062301,0.6480124349610622,False,False,False,4,"BIO101, BIO201, BIO301, CHEM101, STAT101",95.9223215023965,86.27958875073658,87.21167431173252,82.49312849711917,93.25831159796383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95008783,Taylor,Brewer,jhurst@example.net,Other,2002-03-06,Computer Science,2019,2.8569306135337644,0.8274589091648292,0.8822409998752329,True,False,False,2,"CS101, CS201, CS301, CS401, MATH101",,,,,,72.48050846895768,,,,,,,,,,,,,,,,67.91021816033629,79.4344855921342,87.13810929128462,68.21117580768893,,,,,,,,,,,,
17932487,Samuel,Campbell,bmurphy@example.com,Female,2005-06-10,Physics,2019,3.2308923562872494,0.8235147203330954,0.58941267863241,True,False,False,1,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,93.9847555447609,,81.62351196798538,,,,,,,,,,,,,,,,,,,,97.6810529843539,72.27135279885366,77.6828905647692,,,,,,,,,
35675509,Joshua,Brown,jessicastephens@example.org,Female,2005-11-16,Economics,2020,3.031046337846646,0.5688432591315511,0.6021554051754773,False,False,False,3,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,74.38611559757419,64.43099747290768,,,,,,,,,,,,46.16737237166069,,,,,,,,,,,68.59887467371281,65.4783248893297,,,,,,,
90539354,George,White,hutchinsonalan@example.org,Male,2002-03-19,Chemistry,2022,4.0,0.8745495026560757,0.5573370506923953,True,False,False,4,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,100.0,,91.90605730905685,,,,,,,,,,,,,,,,,,,,94.69382848945276,,,,,90.26856340532382,100.0,,,,,
69138913,Jason,Riley,fergusonlaura@example.net,Other,2003-11-15,Engineering,2022,3.2942044116217413,0.6535451554097589,0.8265473201301128,True,False,False,3,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,100.0,,,,79.83624520131283,94.92592596351673,77.56598522508096,,,,,,,,,,,,,,96.06633379316222,,,,,,,,,,,
90058050,Martha,Snyder,currysarah@example.com,Other,2005-05-13,Chemistry,2019,3.287001998544877,0.8186757105649836,0.7110815063729367,True,False,False,3,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,86.68625241205137,,85.15979490815424,,,,,,,,,,,,,,,,,,,,75.44248618541924,,,,,92.10287468394633,86.26949811408413,,,,,
81461887,Jesse,Campos,deanblackburn@example.org,Male,1999-07-27,Chemistry,2022,2.8737862022074006,0.7293832150595009,0.7356574829905131,False,False,False,1,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,68.3164136044443,,83.3562008853279,,,,,,,,,,,,,,,,,,,,59.86474890016714,,,,,68.61299682065318,62.45512989937023,,,,,
15867114,Jerry,Frank,amandamoore@example.com,Female,2004-04-25,Economics,2021,2.716600034113497,0.8134827925519469,0.8633693501104711,True,True,False,4,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,50.80495600787308,51.33841690833929,,,,,,,,,,,,76.35984544223336,,,,,,,,,,,70.78164096061313,83.04631670200128,,,,,,,
8716821,Lisa,Robinson,amy56@example.org,Male,2004-11-17,Engineering,2021,2.934297969536556,0.9072272913055651,0.4311557526687725,True,False,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,67.08656064929997,,,,74.63461134546036,75.38763039712536,81.47642200208126,,,,,,,,,,,,,,78.38078790781128,,,,,,,,,,,
29313066,Terry,Pena,ijenkins@example.net,Male,2004-06-12,History,2018,3.306896212469287,0.5882408690770289,0.8786474705217484,False,False,False,3,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,84.86182427623669,,,70.80990593641042,,,,,,92.74555203246177,72.25764018385033,82.42061165649831,,,,,,,,,,,,,,,,
60726485,Claudia,Gilbert,darrenmartinez@example.com,Other,2003-04-19,Art,2020,2.8265455709713954,0.843970802521986,0.5652075269702567,True,False,False,4,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,76.213781899838,,,65.97188744903428,72.0300698030094,,,,,,,,,,,,,,,,,,,49.10377322519399,80.25962937920293,,,
86301055,Gary,Young,jon49@example.org,Male,2000-02-14,Physics,2019,2.0987411243063723,0.6454190478231839,0.7712486974968049,True,False,False,1,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,56.64461852709616,,50.2405239503975,,,,,,,,,,,,,,,,,,,,27.903715048857173,64.86451062664759,39.39528795753661,,,,,,,,,
41634415,Douglas,Serrano,crystalanderson@example.com,Other,2006-10-06,Physics,2019,2.927535662592744,0.8472982209783951,0.47008900583612506,True,True,False,4,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,71.51272432305375,,76.03850115594489,,,,,,,,,,,,,,,,,,,,82.2314960733158,76.40495759157622,66.32334492766608,,,,,,,,,
93884544,Laura,Miller,newmanjoseph@example.net,Other,2003-01-13,English,2022,2.949141997827757,0.8612987451283883,0.10876288904429814,False,True,False,1,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,74.75237152551468,71.9657116505456,68.13193398544014,66.4506653106179,72.48809537100922,,,,,,,,,,,,,,,,,,,,,,,
73849356,Charles,Sweeney,teresa09@example.net,Male,2003-04-27,Biology,2021,2.5660545564350072,0.7521000593748058,0.7349371527475452,True,False,False,3,"BIO101, BIO201, BIO301, CHEM101, STAT101",64.78003954453467,84.00313818117777,63.1166686199347,59.36149615982481,80.1208292716804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54444860,Chad,Gonzalez,ronaldortiz@example.net,Female,2004-08-31,Engineering,2020,3.418850677788335,0.8057915150655717,0.3827272031205628,True,True,True,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,83.15310312512925,,,,85.79904193186059,96.02212246977471,88.9513543113392,,,,,,,,,,,,,,95.53847548577036,,,,,,,,,,,
92939639,Robert,Richardson,evansmichael@example.net,Male,2000-12-12,Business,2021,2.271882503033616,0.6945007169258895,0.6148851509747923,False,False,False,1,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,48.33665909430098,,,,,,,,,63.7445919880891,47.992871001811835,47.02406363232703,51.743166912837374,,,,,,,,,,,,,,,,,,,
28228806,Jennifer,Conrad,martinezpaula@example.com,Other,2004-04-30,Engineering,2018,3.1704647866161704,0.8023209635632731,0.8179325297234789,False,False,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,78.75344339348729,,,,73.94848390855125,92.29183523879297,91.320206764397,,,,,,,,,,,,,,74.41795874077219,,,,,,,,,,,
11256392,Ashley,Ward,calebyoung@example.com,Male,2000-05-02,Art,2022,3.3171881772921132,0.710912056173633,0.4510632824419896,True,True,False,4,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,63.47897710348166,,,74.28442104013743,79.1309772962087,,,,,,,,,,,,,,,,,,,83.69408168902312,73.58040880724248,,,
28330124,Zachary,Braun,megan84@example.com,Male,2001-06-15,Business,2021,2.1217893226171065,0.9074924490941765,0.7793513773017129,True,False,False,2,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,69.57676973016629,,,,,,,,,47.85146433689325,38.77696051164043,62.3709946957294,31.976019691513926,,,,,,,,,,,,,,,,,,,
78027154,Michael,Vang,brennanangela@example.org,Female,2002-03-28,Physics,2022,2.7478571809034795,0.654007614540933,0.6935406033772621,True,False,False,3,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,59.19480238524493,,64.59518327455575,,,,,,,,,,,,,,,,,,,,60.8800512450474,78.98901933991795,82.41296768345185,,,,,,,,,
54551094,Tanya,Wood,nathanielfritz@example.com,Other,2005-08-21,Business,2022,2.2003821563812984,0.817527596667839,0.5443046616082906,True,False,False,1,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,46.34064172146517,,,,,,,,,56.242220000544464,57.448389466019094,58.452087370324726,59.458433176638295,,,,,,,,,,,,,,,,,,,
97013697,Jennifer,Smith,terrellmatthew@example.org,Male,2007-07-05,Mathematics,2020,3.034899428200123,0.4861208540445007,0.6800534678532257,True,False,False,3,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,75.25083399230618,76.26745388109224,95.80115545130732,65.21606401803572,92.8005501467249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763408,Benjamin,Brown,timothywilliams@example.org,Other,2000-06-01,Business,2018,4.0,0.7132598857029739,0.4830423934829805,True,False,False,2,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,100.0,,,,,,,,,100.0,95.33408971261187,76.22334862691514,100.0,,,,,,,,,,,,,,,,,,,
24690871,Nicolas,Gibbs,jennifer01@example.org,Other,2004-08-16,Art,2018,2.2017877988831547,0.5702139393176083,0.7016495411358017,False,True,False,1,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,44.8595149430085,,,49.23200027692454,47.30494852809607,,,,,,,,,,,,,,,,,,,60.1653686788095,56.00908400736184,,,
46193278,Robert,Murphy,dudleypaul@example.com,Other,2002-05-21,Mathematics,2019,3.3169326161868313,0.7371511179417818,0.5446301822538804,True,False,True,4,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,80.88445676436578,84.3567416494453,71.1464125161117,75.01394301454516,96.2171928367651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36178208,Taylor,Andersen,cervantesmegan@example.net,Female,2005-11-12,Engineering,2019,2.8535353382554653,0.583158421272352,0.6486988684353174,True,True,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,85.3056620649278,,,,78.62310805033314,67.1748527270341,73.69922647784841,,,,,,,,,,,,,,72.85589385021481,,,,,,,,,,,
10471961,Jonathan,Jacobs,aramirez@example.org,Other,2005-09-18,Engineering,2022,3.3604649919744434,0.9162059140077151,0.4685468684353307,False,True,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,88.31607386038179,,,,87.13796027350463,88.07165912454721,84.35160473446463,,,,,,,,,,,,,,78.53348618100486,,,,,,,,,,,
4921599,Jeremy,Carroll,heathermiller@example.org,Male,1999-10-20,English,2021,3.5094926040978836,0.7574119445166699,0.6865063470846198,True,True,True,4,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,91.58767651239215,100.0,100.0,79.67569250813222,98.82741555098791,,,,,,,,,,,,,,,,,,,,,,,
63327639,Dana,Carter,anthonyjohn@example.org,Male,2005-07-16,Art,2019,2.2620721473609438,0.8892387795030021,0.5174129604538876,True,False,False,2,"ART101, ART201, ART301, HIST101, ENG101",,,,,,,,,,62.80003594737526,,,72.70693065632301,53.69205933999397,,,,,,,,,,,,,,,,,,,41.84998360443139,46.65413405258503,,,
88251502,Rachael,Blankenship,jonathangibson@example.org,Female,2000-06-28,English,2022,2.826332710236774,0.728514588496119,0.49064448216565026,True,True,False,2,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,67.43989867793663,75.56271296518594,81.60908485687712,55.761072360421544,48.820485122791176,,,,,,,,,,,,,,,,,,,,,,,
89159425,Cynthia,Wallace,gabrielgarcia@example.com,Male,2005-07-12,History,2022,3.6334459296684485,0.6458294659799999,0.844815770684127,False,False,False,3,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,100.0,,,83.17781477873619,,,,,,74.89224716099062,96.8211593267163,100.0,,,,,,,,,,,,,,,,
14904017,Cindy,Gallagher,bakerkenneth@example.com,Female,2002-11-06,History,2018,3.0040312945197676,0.7133853976488069,0.5839989406822573,False,False,False,2,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,68.35003783225653,,,81.02447601453375,,,,,,80.80917542256479,78.58564921097917,82.95897515594797,,,,,,,,,,,,,,,,
85638044,Kaitlyn,Reynolds,daniellewaters@example.com,Male,2003-07-19,Physics,2018,3.26914874982141,0.6665231615906219,0.7086163855136979,False,False,True,3,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,100.0,,87.63508513656443,,,,,,,,,,,,,,,,,,,,94.71626152593939,73.42890551795158,80.57679339155115,,,,,,,,,
14882188,David,Jenkins,alexandria82@example.org,Other,2005-12-25,Business,2022,3.1238384800619055,0.877185800917264,0.6399288167333989,True,False,True,1,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,70.5186341372297,,,,,,,,,74.52510906850308,85.76107072548564,68.89954267801902,95.1592439477242,,,,,,,,,,,,,,,,,,,
65358118,Brandon,Craig,gutierrezkevin@example.net,Other,2003-04-17,Biology,2022,2.435892411356683,0.8513276811899166,0.5413815811809082,True,False,False,3,"BIO101, BIO201, BIO301, CHEM101, STAT101",55.588580747765874,48.5787200577262,59.71190400007373,74.871598806763,45.72941855102707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47462707,Bridget,Gonzalez,rnichols@example.com,Female,2006-06-12,Engineering,2019,3.480276405846861,0.3665745506029802,0.4348886294303173,True,True,False,4,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,100.0,,,,81.59067537137592,100.0,92.84685156862173,,,,,,,,,,,,,,85.62188170099354,,,,,,,,,,,
37470189,Dan,Golden,kayla26@example.com,Other,2004-05-22,Biology,2021,2.532398882614655,0.8255373708112773,0.7443652426776548,True,True,False,3,"BIO101, BIO201, BIO301, CHEM101, STAT101",54.109990554531834,47.315217673934015,59.594108980639064,51.845441310808,55.40698324086429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78653584,Anne,Bautista,maria01@example.com,Female,2003-10-04,Psychology,2018,2.697279303874575,0.5069386764285579,0.6563936011410618,True,False,False,3,"PSY101, PSY201, PSY301, STAT101, BIO101",53.07340704146028,,,,66.16607773990292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.61879258802674,65.37399220487738,59.553234879599074
45602678,Matthew,Mata,jamesgarcia@example.net,Female,2000-08-02,Mathematics,2018,3.658712884520799,0.9259092669777753,0.24881356339124763,False,False,False,4,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,88.26305037248873,79.54045882479093,99.7276205596405,89.5796572076918,88.6353368747628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83956893,Nicole,Moore,savagelisa@example.net,Other,2004-12-20,Mathematics,2020,2.9626857838656817,0.6993033188292416,0.6495471360905605,True,False,False,2,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,60.92829300747629,70.56716909558334,79.94282599315541,82.04018636596324,68.6903496744061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52495172,John,Peters,jennifer68@example.net,Female,2005-04-23,Mathematics,2021,2.9198024896301327,0.7070706409933313,0.7443190160589894,True,False,False,3,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,75.94594508300572,56.86362297934326,84.20377990010866,74.59944220959039,79.69961723041112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57232011,Thomas,Kelly,patricia80@example.com,Female,2003-05-24,History,2021,2.790094547827838,0.9056980062462857,0.4997459692927055,True,True,False,3,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,77.33401600328573,,,56.94042935137381,,,,,,62.428347623962026,71.6475653400661,66.72610779700841,,,,,,,,,,,,,,,,
52163345,Pamela,Aguilar,austinmorales@example.net,Other,2006-04-28,History,2020,2.8871986559781213,0.7051337435078974,0.7826931222604674,True,True,False,4,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,52.678240300204976,,,73.74859121836812,,,,,,72.46845681686587,72.61541684123624,85.48887681652496,,,,,,,,,,,,,,,,
43045122,Ronald,Davis,ulong@example.net,Male,2005-03-12,Chemistry,2019,2.643191461102318,0.9606673845569552,0.5331754369537142,True,False,False,1,"CHEM101, CHEM201, CHEM301, PHYS101, MATH101",,,,49.41157130833412,,44.02406936422044,,,,,,,,,,,,,,,,,,,,59.27931189613298,,,,,52.832837041225574,80.02501573089333,,,,,
57946269,Sarah,Taylor,nmason@example.com,Other,2006-07-29,Economics,2018,3.272304872756568,0.3756736852069566,0.8918859822621228,True,True,False,1,"ECON101, ECON201, ECON301, MATH101, STAT101",,,,,78.54737530268844,70.38049167172788,,,,,,,,,,,,86.68600160801014,,,,,,,,,,,73.1503111151661,97.38069087973867,,,,,,,
10642431,Katherine,Mendoza,hburgess@example.org,Other,2001-08-19,Physics,2020,2.660167533704562,0.6579368437869482,0.4662648752188403,True,True,False,4,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,73.88645866034702,,86.44073764834553,,,,,,,,,,,,,,,,,,,,55.166159367192215,61.777649626134334,61.92604430425964,,,,,,,,,
43687704,Faith,Lang,moracynthia@example.com,Other,2006-05-11,Psychology,2018,2.372160833381993,0.7799892378504518,0.7490098926737516,True,False,False,3,"PSY101, PSY201, PSY301, STAT101, BIO101",59.74900626341024,,,,58.09713207224162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.72686439500835,74.75767590027372,46.98093222053146
37354158,Linda,Brandt,christopher43@example.com,Male,2000-09-24,Mathematics,2020,3.4204102349306487,0.8954508318486579,0.3976394429887735,True,False,False,4,"MATH101, MATH201, MATH301, MATH401, STAT101",,,,,89.73523451535189,82.64789216211037,75.16707238546545,82.89088310868833,93.64845314968092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90998392,Marissa,Jordan,sgriffin@example.com,Other,2002-04-01,Psychology,2022,3.6505206356152704,0.750447022377091,0.603768146859521,True,False,False,1,"PSY101, PSY201, PSY301, STAT101, BIO101",87.54034582202392,,,,95.34301181168439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.21708044232552,95.30517105439617,94.11660143709676
96419167,Jennifer,Spencer,vweber@example.net,Female,1999-08-02,Business,2018,2.861963687751132,0.5933073044331288,0.36225307420708064,False,True,False,1,"BUS101, BUS201, BUS301, ECON101, MATH101",,,,,,70.58719511776994,,,,,,,,,77.36221554595912,66.22646971329506,58.00012157170323,79.44719494627202,,,,,,,,,,,,,,,,,,,
72544414,Kristopher,Oconnor,acaldwell@example.net,Female,2005-01-20,Psychology,2021,3.2178693099154314,0.5352728019847235,0.6607956949144053,False,False,False,2,"PSY101, PSY201, PSY301, STAT101, BIO101",75.08666717515896,,,,81.63903524214277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.36102439432423,70.96193315682943,79.89183057430758
30698862,Morgan,Mccarthy,samantha67@example.net,Male,2004-11-23,English,2018,3.1837936960912803,0.7459720640585562,0.665245303843723,True,True,False,3,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,73.32223712306848,78.53472231673226,77.03887819435884,100.0,84.57639807872361,,,,,,,,,,,,,,,,,,,,,,,
71031438,Monica,Lowery,rodriguezcalvin@example.net,Other,2000-01-12,Physics,2018,3.5684119708113937,0.4216224213648512,0.4308964609239167,True,True,True,1,"PHYS101, PHYS201, PHYS301, MATH101, CHEM101",,,,89.99115779774779,,76.71304178964047,,,,,,,,,,,,,,,,,,,,74.96594567047599,90.75943022446849,92.45815987803623,,,,,,,,,
9490110,Monica,White,tdunlap@example.org,Other,2004-06-16,English,2020,3.416466409985333,0.640994904955006,0.6123531782885354,True,False,False,4,"ENG101, ENG201, ENG301, HIST101, ART101",,,,,,,,,,76.99897930450241,85.82592578960649,78.00894109054195,81.72738404408372,96.10957730911063,,,,,,,,,,,,,,,,,,,,,,,
91390847,Jeanne,Craig,ericbarnett@example.com,Male,2000-02-23,Psychology,2022,2.5439801506055826,0.8819753784183317,0.7605697122541214,True,False,True,3,"PSY101, PSY201, PSY301, STAT101, BIO101",56.274705460068176,,,,70.76444423100315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.73127423666155,42.84253530931132,49.16303875723742
53879665,Makayla,Mcbride,amandahansen@example.com,Other,2003-06-05,History,2021,3.1612956178480536,0.7279177911721396,0.8073480464326851,True,True,False,1,"HIST101, HIST201, HIST301, POL101, ENG101",,,,,,,,,,72.97174815110058,,,91.78577571969787,,,,,,87.13791691262,82.55317602880909,85.15708017809173,,,,,,,,,,,,,,,,
8718808,Jacob,Smith,toddchristina@example.net,Other,2004-07-03,Engineering,2018,2.601983454583207,0.8354144513732189,0.7578362808828624,True,True,False,1,"ENG101, ENG201, ENG301, MATH101, PHYS101",,,,,,71.55040634676226,,,,73.99640549013287,65.34061244279184,66.49928726241373,,,,,,,,,,,,,,87.02623586666196,,,,,,,,,,,
